method,m,n,s,k,loss,alpha,beta,time,RF,norm_RF,anc_loss_recall,inc_loss_recall,cls_loss_recall,anc_recall,inc_recall,cls_recall,taxa_RI,taxa_recall,taxa_precision,char_RI,char_recall,char_precision,L,back_mut_inf,par_evo_inf,back_mut_true,par_evo_true,loss_recall,loss_precision,loss_F1,flip01_correct,flip01_incorrect,flip10_correct,flip10_incorrect,TN,FN,FP,TP,ones,zeros,inTN,inFN,inFP,inTP
SCITE,50,50,13,1,0.1,0.01,0.3,20424,18,0.75,0.432532,0.525261,0.234043,0.648199,0.802929,0.292035,0.898776,0.591696,0.99359,0.945306,0.402597,0.981707,-820.763,0,0,11,0,0,nan,nan,87,6,3,5,1839,38,7,616,538,1962,1842,120,4,534,
SCITE,50,50,13,1,0.2,0.0001,0.1,20385,18,0.72,0.324022,0.370069,0.255814,0.642659,0.786951,0.389381,0.884898,0.522491,0.996795,0.942041,0.380952,0.961961,-542.58,0,0,21,0,0,nan,nan,84,41,2,4,1870,29,43,558,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.0001,0.2,20912,18,0.72,0.331006,0.379461,0.25,0.65651,0.806924,0.380531,0.886531,0.529412,0.996795,0.943673,0.380952,0.963652,-678.9,0,0,21,0,0,nan,nan,84,41,3,3,1871,28,42,559,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.0001,0.3,20493,18,0.72,0.321229,0.370069,0.255814,0.637119,0.786951,0.389381,0.884898,0.522491,0.996795,0.942041,0.380952,0.961961,-880.992,0,0,21,0,0,nan,nan,84,41,2,4,1870,29,43,558,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.001,0.1,20287,21,0.777778,0.303073,0.379461,0.139535,0.601108,0.806924,0.212389,0.883265,0.512111,0.997863,0.957551,0.333333,0.979713,-513.191,0,0,21,0,0,nan,nan,77,25,3,8,1887,40,26,547,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.001,0.2,20351,21,0.777778,0.293296,0.370695,0.139535,0.581717,0.788282,0.212389,0.882449,0.512111,0.996795,0.955918,0.333333,0.978022,-668.162,0,0,21,0,0,nan,nan,77,25,2,9,1886,41,27,546,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.001,0.3,20326,21,0.777778,0.300279,0.379461,0.127907,0.595568,0.806924,0.19469,0.884082,0.519031,0.996795,0.959184,0.357143,0.980558,-882.651,0,0,21,0,0,nan,nan,77,25,3,8,1887,40,26,547,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.01,0.1,20443,20,0.769231,0.293296,0.372574,0.139535,0.581717,0.792277,0.212389,0.900408,0.591696,0.995726,0.958367,0.380952,0.978867,-490.128,0,0,21,0,0,nan,nan,77,22,3,9,1890,41,23,546,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.01,0.2,20582,20,0.769231,0.296089,0.374452,0.151163,0.587258,0.796272,0.230088,0.885714,0.525952,0.996795,0.961633,0.428571,0.980558,-647.533,0,0,21,0,0,nan,nan,78,21,3,9,1891,40,22,547,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.2,0.01,0.3,20438,20,0.769231,0.294693,0.372574,0.145349,0.584488,0.792277,0.221239,0.885714,0.525952,0.996795,0.956735,0.357143,0.978022,-863.638,0,0,21,0,0,nan,nan,77,22,3,9,1890,41,23,546,482,2018,1909,109,4,478,
SCITE,50,50,13,1,0.4,0.0001,0.1,20471,21,0.777778,0.279195,0.331767,0.116667,0.576177,0.75233,0.185841,0.883265,0.522491,0.994658,0.949388,0.315789,0.980308,-449.165,0,0,23,0,0,nan,nan,66,27,2,1,1935,36,29,500,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.0001,0.2,20564,21,0.777778,0.287248,0.339988,0.116667,0.592798,0.770972,0.185841,0.884082,0.522491,0.995726,0.95102,0.315789,0.982021,-616.499,0,0,23,0,0,nan,nan,66,27,3,0,1936,35,28,501,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.0001,0.3,20581,21,0.777778,0.279195,0.331767,0.116667,0.576177,0.75233,0.185841,0.883265,0.522491,0.994658,0.949388,0.315789,0.980308,-841.58,0,0,23,0,0,nan,nan,66,27,2,1,1935,36,29,500,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.001,0.1,20397,21,0.777778,0.279195,0.331767,0.116667,0.576177,0.75233,0.185841,0.883265,0.522491,0.994658,0.949388,0.315789,0.980308,-442.649,0,0,23,0,0,nan,nan,66,27,2,1,1935,36,29,500,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.001,0.2,20455,21,0.777778,0.287248,0.339988,0.116667,0.592798,0.770972,0.185841,0.884082,0.522491,0.995726,0.95102,0.315789,0.982021,-609.984,0,0,23,0,0,nan,nan,66,27,3,0,1936,35,28,501,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.001,0.3,20458,21,0.777778,0.279195,0.331767,0.116667,0.576177,0.75233,0.185841,0.883265,0.522491,0.994658,0.949388,0.315789,0.980308,-835.065,0,0,23,0,0,nan,nan,66,27,2,1,1935,36,29,500,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.01,0.1,20525,24,0.827586,0.284564,0.34175,0.116667,0.587258,0.774967,0.185841,0.884082,0.522491,0.995726,0.953469,0.315789,0.984589,-435.694,0,0,23,0,0,nan,nan,65,22,3,2,1941,38,23,498,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.01,0.2,20526,23,0.821429,0.284564,0.34175,0.122222,0.587258,0.774967,0.19469,0.886531,0.536332,0.994658,0.955102,0.350877,0.984589,-607.894,0,0,23,0,0,nan,nan,65,22,4,1,1942,37,22,499,439,2061,1960,101,4,435,
SCITE,50,50,13,1,0.4,0.01,0.3,20564,23,0.821429,0.27651,0.333529,0.122222,0.570637,0.756325,0.19469,0.885714,0.536332,0.99359,0.953469,0.350877,0.982877,-836.21,0,0,23,0,0,nan,nan,65,22,3,2,1941,38,23,498,439,2061,1960,101,4,435,
SCITE,50,50,14,1,0.1,0.0001,0.1,20364,13,0.565217,0.637413,0.59246,0.264151,0.8,0.827068,0.341463,0.906939,0.450549,0.986577,0.955102,0.358491,0.982082,-454.072,0,0,8,0,0,nan,nan,84,16,2,0,1920,31,17,532,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.0001,0.2,20313,13,0.565217,0.639723,0.59246,0.264151,0.802899,0.827068,0.341463,0.906122,0.445055,0.986577,0.955102,0.358491,0.982082,-614.316,0,0,8,0,0,nan,nan,84,16,2,0,1920,31,17,532,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.0001,0.3,20515,13,0.565217,0.635104,0.589767,0.264151,0.797101,0.823308,0.341463,0.906122,0.445055,0.986577,0.955102,0.358491,0.982082,-834.022,0,0,8,0,0,nan,nan,84,16,1,1,1919,32,18,531,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.001,0.1,20338,14,0.583333,0.637413,0.589767,0.216981,0.8,0.823308,0.280488,0.897143,0.379121,0.987536,0.952653,0.283019,0.982935,-447.989,0,0,8,0,0,nan,nan,80,16,1,2,1919,37,18,526,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.001,0.2,20404,14,0.583333,0.635104,0.589767,0.216981,0.797101,0.823308,0.280488,0.897959,0.384615,0.987536,0.952653,0.283019,0.982935,-611.477,0,0,8,0,0,nan,nan,80,16,1,2,1919,37,18,526,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.001,0.3,20483,14,0.583333,0.635104,0.589767,0.216981,0.797101,0.823308,0.280488,0.897959,0.384615,0.987536,0.952653,0.283019,0.982935,-833.339,0,0,8,0,0,nan,nan,80,16,1,2,1919,37,18,526,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.01,0.1,20441,16,0.615385,0.605081,0.589767,0.169811,0.75942,0.823308,0.219512,0.896327,0.373626,0.987536,0.955102,0.264151,0.986348,-436.948,0,0,8,0,0,nan,nan,76,10,1,5,1925,44,12,519,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.01,0.2,20397,16,0.615385,0.60739,0.59246,0.169811,0.762319,0.827068,0.219512,0.897143,0.379121,0.987536,0.955102,0.264151,0.986348,-608.546,0,0,8,0,0,nan,nan,76,10,2,4,1926,43,11,520,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.1,0.01,0.3,20579,16,0.615385,0.605081,0.588869,0.169811,0.75942,0.822055,0.219512,0.896327,0.373626,0.987536,0.955102,0.264151,0.986348,-836.645,0,0,8,0,0,nan,nan,76,11,1,5,1924,44,13,519,451,2049,1934,115,3,448,
SCITE,50,50,14,1,0.2,0.0001,0.1,20464,12,0.521739,0.425926,0.46875,0.174242,0.666667,0.827068,0.280488,0.914286,0.450549,0.995206,0.972245,0.490196,0.993186,-427.113,0,0,15,0,0,nan,nan,73,12,2,0,1993,30,13,464,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.0001,0.2,20308,12,0.521739,0.425926,0.46875,0.174242,0.666667,0.827068,0.280488,0.914286,0.450549,0.995206,0.972245,0.490196,0.993186,-606.235,0,0,15,0,0,nan,nan,73,12,2,0,1993,30,13,464,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.0001,0.3,20309,12,0.521739,0.425926,0.46733,0.174242,0.666667,0.824561,0.280488,0.914286,0.450549,0.995206,0.972245,0.490196,0.993186,-841.638,0,0,15,0,0,nan,nan,73,12,1,1,1992,31,14,463,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.001,0.1,20341,12,0.521739,0.42963,0.46733,0.128788,0.672464,0.824561,0.207317,0.914286,0.43956,0.997124,0.965714,0.352941,0.992334,-416.9,0,0,15,0,0,nan,nan,67,9,2,2,1996,38,10,456,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.001,0.2,20304,12,0.521739,0.427778,0.46875,0.128788,0.669565,0.827068,0.207317,0.90449,0.39011,0.994247,0.965714,0.352941,0.992334,-603.32,0,0,15,0,0,nan,nan,67,9,2,2,1996,38,10,456,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.001,0.3,20462,12,0.521739,0.427778,0.46733,0.136364,0.669565,0.824561,0.219512,0.915918,0.445055,0.998082,0.966531,0.372549,0.992334,-843.573,0,0,15,0,0,nan,nan,67,9,2,2,1996,38,10,456,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.01,0.1,20435,12,0.521739,0.425926,0.46875,0.128788,0.666667,0.827068,0.207317,0.915918,0.450549,0.997124,0.965714,0.352941,0.992334,-411.219,0,0,15,0,0,nan,nan,67,9,3,1,1997,37,9,457,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.01,0.2,20501,12,0.521739,0.431481,0.46733,0.136364,0.675362,0.824561,0.219512,0.903673,0.379121,0.995206,0.966531,0.372549,0.992334,-597.639,0,0,15,0,0,nan,nan,67,9,1,3,1995,39,11,455,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.2,0.01,0.3,20463,12,0.521739,0.42963,0.46733,0.128788,0.672464,0.824561,0.207317,0.914286,0.43956,0.997124,0.965714,0.352941,0.992334,-837.892,0,0,15,0,0,nan,nan,67,9,2,2,1996,38,10,456,394,2106,2003,103,3,391,
SCITE,50,50,14,1,0.4,0.0001,0.1,20363,13,0.541667,0.337793,0.385064,0.0982659,0.585507,0.827068,0.207317,0.911837,0.423077,0.997124,0.963265,0.313725,0.991482,-432.995,0,0,21,0,0,nan,nan,65,21,2,0,2021,36,22,421,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.0001,0.2,20442,13,0.541667,0.332776,0.383314,0.104046,0.576812,0.823308,0.219512,0.907755,0.406593,0.995206,0.963265,0.313725,0.991482,-615.428,0,0,21,0,0,nan,nan,65,21,1,1,2020,37,23,420,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.0001,0.3,20508,13,0.541667,0.337793,0.385064,0.104046,0.585507,0.827068,0.219512,0.911837,0.423077,0.997124,0.963265,0.313725,0.991482,-854.965,0,0,21,0,0,nan,nan,65,21,2,0,2021,36,22,421,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.001,0.1,20566,12,0.521739,0.334448,0.385064,0.104046,0.57971,0.827068,0.219512,0.922449,0.489011,0.998082,0.963265,0.313725,0.991482,-424.631,0,0,21,0,0,nan,nan,65,16,3,0,2027,36,16,421,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.001,0.2,20349,12,0.521739,0.332776,0.385064,0.104046,0.576812,0.827068,0.219512,0.908571,0.417582,0.994247,0.963265,0.313725,0.991482,-611.12,0,0,21,0,0,nan,nan,65,16,2,1,2026,37,17,420,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.001,0.3,20402,12,0.521739,0.329431,0.383314,0.104046,0.571014,0.823308,0.219512,0.909388,0.417582,0.995206,0.963265,0.313725,0.991482,-853.352,0,0,21,0,0,nan,nan,65,16,1,2,2025,38,18,419,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.01,0.1,20639,12,0.521739,0.30602,0.383314,0.0982659,0.530435,0.823308,0.207317,0.908571,0.417582,0.994247,0.962449,0.313725,0.99063,-416.952,0,0,21,0,0,nan,nan,65,10,1,4,2031,40,12,417,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.01,0.2,20524,12,0.521739,0.314381,0.385064,0.0982659,0.544928,0.827068,0.207317,0.909388,0.423077,0.994247,0.962449,0.313725,0.99063,-608.306,0,0,21,0,0,nan,nan,65,10,2,3,2032,39,11,418,359,2141,2040,101,3,356,
SCITE,50,50,14,1,0.4,0.01,0.3,20474,12,0.521739,0.312709,0.385064,0.0924855,0.542029,0.827068,0.195122,0.921633,0.489011,0.997124,0.962449,0.313725,0.99063,-853.772,0,0,21,0,0,nan,nan,65,10,3,2,2033,38,10,419,359,2141,2040,101,3,356,
SCITE,50,50,15,1,0.1,0.0001,0.1,20111,9,0.391304,0.728723,0.756076,0.421053,0.796512,0.853922,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-357.119,0,0,3,0,0,nan,nan,34,3,1,3,2211,24,6,259,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.0001,0.2,20408,9,0.391304,0.75,0.767361,0.421053,0.819767,0.866667,0.484848,0.964898,0.478261,0.993945,0.986122,0.533333,0.99749,-594.247,0,0,3,0,0,nan,nan,34,3,3,1,2213,22,4,261,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.0001,0.3,20313,9,0.391304,0.739362,0.761285,0.421053,0.80814,0.859804,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-877.153,0,0,3,0,0,nan,nan,34,3,2,2,2212,23,5,260,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.001,0.1,20333,7,0.318182,0.75,0.762153,0.421053,0.819767,0.860784,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-348.114,0,0,3,0,0,nan,nan,35,2,2,2,2213,22,4,261,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.001,0.2,20217,7,0.318182,0.75,0.762153,0.421053,0.819767,0.860784,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-585.242,0,0,3,0,0,nan,nan,35,2,2,2,2213,22,4,261,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.001,0.3,20222,9,0.391304,0.728723,0.756076,0.421053,0.796512,0.853922,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-868.148,0,0,3,0,0,nan,nan,34,3,1,3,2211,24,6,259,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.01,0.1,20360,7,0.318182,0.75,0.762153,0.421053,0.819767,0.860784,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-340.967,0,0,3,0,0,nan,nan,35,2,2,2,2213,22,4,261,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.01,0.2,20519,9,0.391304,0.75,0.767361,0.421053,0.819767,0.866667,0.484848,0.964898,0.478261,0.993945,0.986122,0.533333,0.99749,-578.095,0,0,3,0,0,nan,nan,34,3,3,1,2213,22,4,261,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.1,0.01,0.3,20741,9,0.391304,0.728723,0.756076,0.421053,0.796512,0.853922,0.484848,0.965714,0.492754,0.993945,0.985306,0.533333,0.996653,-861.001,0,0,3,0,0,nan,nan,34,3,1,3,2211,24,6,259,232,2268,2213,55,4,228,
SCITE,50,50,15,1,0.2,0.0001,0.1,20530,8,0.363636,0.493333,0.721083,0.390244,0.645349,0.861765,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-340.186,0,0,5,0,0,nan,nan,26,2,2,2,2249,22,4,225,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.0001,0.2,20336,8,0.363636,0.484444,0.716981,0.390244,0.633721,0.856863,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-587.792,0,0,5,0,0,nan,nan,26,2,1,3,2248,23,5,224,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.0001,0.3,20110,10,0.434783,0.493333,0.726005,0.390244,0.645349,0.867647,0.484848,0.964898,0.478261,0.993945,0.986939,0.580645,0.997487,-879.155,0,0,5,0,0,nan,nan,25,3,3,1,2249,22,4,225,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.001,0.1,20376,8,0.363636,0.493333,0.722724,0.390244,0.645349,0.863725,0.484848,0.964898,0.478261,0.993945,0.986939,0.580645,0.997487,-331.157,0,0,5,0,0,nan,nan,26,2,2,2,2249,22,4,225,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.001,0.2,20235,8,0.363636,0.493333,0.721083,0.390244,0.645349,0.861765,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-578.763,0,0,5,0,0,nan,nan,26,2,2,2,2249,22,4,225,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.001,0.3,20374,10,0.434783,0.475556,0.716161,0.390244,0.622093,0.855882,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-870.125,0,0,5,0,0,nan,nan,25,3,1,3,2247,24,6,223,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.01,0.1,20286,14,0.56,0.471111,0.726825,0.390244,0.616279,0.868627,0.484848,0.963265,0.449275,0.993945,0.986122,0.548387,0.997487,-322.17,0,0,5,0,0,nan,nan,19,2,3,4,2250,31,3,216,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.01,0.2,20482,10,0.434783,0.475556,0.720263,0.390244,0.622093,0.860784,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-571.808,0,0,5,0,0,nan,nan,22,3,2,3,2248,27,5,220,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.2,0.01,0.3,20309,8,0.363636,0.475556,0.716981,0.390244,0.622093,0.856863,0.484848,0.965714,0.492754,0.993945,0.986122,0.580645,0.99665,-864.787,0,0,5,0,0,nan,nan,23,2,1,4,2248,27,5,220,205,2295,2249,46,4,201,
SCITE,50,50,15,1,0.4,0.0001,0.1,20448,12,0.521739,0.382114,0.57377,0.266667,0.546512,0.823529,0.484848,0.965714,0.492754,0.993945,0.979592,0.529412,0.992443,-348.462,0,0,10,0,0,nan,nan,24,7,2,2,2261,23,9,207,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.0001,0.2,20449,10,0.454545,0.390244,0.574454,0.266667,0.55814,0.82451,0.484848,0.965714,0.492754,0.993945,0.979592,0.529412,0.992443,-595.52,0,0,10,0,0,nan,nan,25,6,2,2,2262,22,8,208,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.0001,0.3,20401,17,0.653846,0.402439,0.563525,0.266667,0.575581,0.808824,0.484848,0.965714,0.492754,0.993945,0.977959,0.470588,0.992443,-877.454,0,0,10,0,0,nan,nan,27,14,1,1,2253,19,17,211,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.001,0.1,20368,10,0.454545,0.390244,0.57582,0.266667,0.55814,0.826471,0.484848,0.964898,0.478261,0.993945,0.978776,0.470588,0.993283,-339.418,0,0,10,0,0,nan,nan,25,6,2,2,2262,22,8,208,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.001,0.2,20372,10,0.454545,0.390244,0.579235,0.266667,0.55814,0.831373,0.484848,0.964898,0.478261,0.993945,0.980408,0.529412,0.993283,-586.476,0,0,10,0,0,nan,nan,25,6,3,1,2263,21,7,209,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.001,0.3,20218,10,0.454545,0.390244,0.57582,0.266667,0.55814,0.826471,0.484848,0.964898,0.478261,0.993945,0.978776,0.470588,0.993283,-878.358,0,0,10,0,0,nan,nan,25,6,2,2,2262,22,8,208,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.01,0.1,20467,12,0.521739,0.365854,0.579235,0.283333,0.523256,0.831373,0.515152,0.964898,0.478261,0.993945,0.981224,0.529412,0.994123,-327.889,0,0,10,0,0,nan,nan,20,5,3,3,2264,28,6,202,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.01,0.2,20350,10,0.454545,0.365854,0.574454,0.25,0.523256,0.82451,0.454545,0.965714,0.492754,0.993945,0.980408,0.529412,0.993283,-579.812,0,0,10,0,0,nan,nan,21,4,2,4,2264,28,6,202,189,2311,2266,45,4,185,
SCITE,50,50,15,1,0.4,0.01,0.3,20415,10,0.454545,0.365854,0.574454,0.25,0.523256,0.82451,0.454545,0.965714,0.492754,0.993945,0.980408,0.529412,0.993283,-874.928,0,0,10,0,0,nan,nan,21,4,2,4,2264,28,6,202,189,2311,2266,45,4,185,
SCITE,50,50,16,1,0.1,0.0001,0.1,18708,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-396.537,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.0001,0.2,18937,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-612.382,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.0001,0.3,18597,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-878.766,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.001,0.1,18682,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-387.571,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.001,0.2,18795,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-603.415,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.001,0.3,18725,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-869.8,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.01,0.1,18729,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-380.813,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.01,0.2,18658,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-596.658,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.1,0.01,0.3,18797,10,0.434783,0.721519,0.819469,0.5,0.86802,0.955624,0.542373,0.959184,0.426829,0.997375,0.981224,0.6,0.999145,-863.042,0,0,4,0,0,nan,nan,50,7,4,0,2153,19,7,321,275,2225,2156,69,4,271,
SCITE,50,50,16,1,0.2,0.0001,0.1,18553,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-401.682,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.0001,0.2,18919,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-620.013,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.0001,0.3,18760,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-889.598,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.001,0.1,18580,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-392.69,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.001,0.2,18661,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-611.022,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.001,0.3,18743,13,0.52,0.520147,0.742582,0.407895,0.720812,0.955624,0.525424,0.959184,0.426829,0.997375,0.979592,0.574074,0.998292,-880.606,0,0,7,0,0,nan,nan,41,17,4,0,2178,21,17,284,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.01,0.1,18654,14,0.538462,0.498168,0.742582,0.394737,0.690355,0.955624,0.508475,0.959184,0.426829,0.997375,0.981224,0.574074,1,-381.686,0,0,7,0,0,nan,nan,40,12,4,2,2183,24,12,281,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.01,0.2,18662,14,0.538462,0.498168,0.742582,0.394737,0.690355,0.955624,0.508475,0.959184,0.426829,0.997375,0.981224,0.574074,1,-604.883,0,0,7,0,0,nan,nan,40,12,4,2,2183,24,12,281,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.2,0.01,0.3,18669,14,0.538462,0.498168,0.742582,0.394737,0.690355,0.955624,0.508475,0.959184,0.426829,0.997375,0.981224,0.574074,1,-877.701,0,0,7,0,0,nan,nan,40,12,4,2,2183,24,12,281,247,2253,2191,62,4,243,
SCITE,50,50,16,1,0.4,0.0001,0.1,18579,14,0.56,0.453608,0.693633,0.388235,0.670051,0.955624,0.559322,0.959184,0.426829,0.997375,0.979592,0.6,0.997436,-381.302,0,0,9,0,0,nan,nan,35,12,4,0,2227,19,12,242,211,2289,2235,54,4,207,
SCITE,50,50,16,1,0.4,0.0001,0.2,18661,14,0.56,0.453608,0.693633,0.388235,0.670051,0.955624,0.559322,0.959184,0.426829,0.997375,0.979592,0.6,0.997436,-612.793,0,0,9,0,0,nan,nan,35,12,4,0,2227,19,12,242,211,2289,2235,54,4,207,
